"quarter","country_name","Year","Total_imp","Pref_Trade","Eligible_Trade","Total_volume","Pref_Volume","Eligible_Volume","uk_trade_agreement","uk_agreement_name","uk_dcts_tier","uk_dcts"
"2025 Q1","Libya",2025,8047,0,0,55360,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Liechtenstein",2025,1419473,0,0,553257,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
"2025 Q1","Madagascar",2025,3478551,1255570,2123469,615402,177588,195723,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
"2025 Q1","Malawi",2025,2923018,62104,62104,1286591,17079,17079,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Malaysia",2025,38293801,15060703,33473431,22629968,9795183,20970940,TRUE,"CPTPP",NA,FALSE
"2025 Q1","Maldives",2025,4500251,0,0,942469,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Mali",2025,52317,41776,52317,38870,37600,38870,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Marshall Islands",2025,13506,0,0,634,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Mauritania",2025,2144263,1081770,2144263,2963104,1585994,2963104,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Mauritius",2025,15519491,14339417,14387135,9606108,9530847,9581684,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2025 Q1","Mexico",2025,52028528,22093783,25233696,16963133,5326948,6017720,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
"2025 Q1","Micronesia (Federated States of)",2025,5653,5653,5653,130,130,130,FALSE,NA,NA,FALSE
"2025 Q1","Moldova",2025,2253272,1868413,2041894,1549121,1319180,1358578,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
"2025 Q1","Mongolia",2025,115425,2033,115425,4375,30,4375,FALSE,NA,"Enhanced",TRUE
"2025 Q1","Montenegro",2025,272527,0,0,12835,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Montserrat",2025,7660,7660,7660,1202,1202,1202,FALSE,NA,NA,FALSE
"2025 Q1","Morocco",2025,255988596,235526627,247083011,126922097,116176447,121696347,TRUE,"UK-Morocco Association Agreement",NA,FALSE
"2025 Q1","Mozambique",2025,661927,948,948,399146,170,170,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2025 Q1","Myanmar (Burma)",2025,15326496,13628021,14314134,24854682,23361824,23919974,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Nepal",2025,485569,410496,448557,299581,256628,284112,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","New Caledonia",2025,43592,0,0,2902,0,0,FALSE,NA,NA,FALSE
"2025 Q1","New Zealand",2025,188986877,108588900,118410139,44880779,30252575,31670405,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
"2025 Q1","Nicaragua",2025,20928454,12820156,12868148,30970000,19698935,19702493,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 Q1","Niger",2025,146498,5948,117652,59770,3920,45730,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Nigeria",2025,4597449,1982984,2208233,6018081,3529219,3679101,FALSE,NA,"Enhanced",TRUE
"2025 Q1","Niue",2025,2904,0,0,196,0,0,FALSE,NA,"Enhanced",TRUE
"2025 Q1","North Macedonia",2025,2780125,1993970,2216810,1080552,935318,991119,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2025 Q1","Norway",2025,195407120,55512317,59258884,38838542,10045608,11614896,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2025 Q1","Oman",2025,755714,0,0,514222,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Pakistan",2025,33726984,14916474,15536526,31083140,12638835,13025652,FALSE,NA,"Enhanced",TRUE
"2025 Q1","Palestine",2025,5085073,5007228,5055141,935494,915419,930148,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
"2025 Q1","Panama",2025,8923092,7500434,8114083,13436947,13068057,13331563,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 Q1","Papua New Guinea",2025,43050529,40897706,42295199,47086303,44179314,46682144,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2025 Q1","Paraguay",2025,16532211,0,0,38550595,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Peru",2025,107351831,72163692,78731703,41726367,23261668,25493225,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
"2025 Q1","Philippines",2025,26821937,19416588,21365857,14544299,11585914,12769516,FALSE,NA,"Enhanced",TRUE
"2025 Q1","Qatar",2025,1388647,0,0,322945,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Russia",2025,6581533,0,0,1209085,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Rwanda",2025,7663871,2540920,2693608,2203857,755550,779188,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","San Marino",2025,102943,46607,68043,6471,3262,3754,FALSE,NA,NA,FALSE
"2025 Q1","Saudi Arabia",2025,6303425,0,0,3345645,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Senegal",2025,20429346,18705962,20426472,18259630,17632107,18258030,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Serbia",2025,22435590,19040590,21359819,10798537,9688858,10216510,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2025 Q1","Seychelles",2025,13469784,13469784,13469784,2627355,2627355,2627355,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2025 Q1","Sierra Leone",2025,148941,12856,12856,87057,31340,31340,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Singapore",2025,9902720,7207165,8451095,3465148,2873952,3204780,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
"2025 Q1","Sint Maarten",2025,86454,0,0,21099,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Solomon Islands",2025,15057,0,11399,767,0,519,TRUE,"UK-Pacific Economic Partnership Agreement","Comprehensive",TRUE
"2025 Q1","Somalia",2025,97661,0,17038,70099,0,16635,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","South Africa",2025,227466142,198583008,210385831,108347964,93792259,100156343,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q1","South Korea",2025,35612770,25578802,31416229,8716043,5538875,8104967,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
"2025 Q1","Sri Lanka",2025,22369087,14198951,14881067,10484500,6443145,6708913,FALSE,NA,"Enhanced",TRUE
"2025 Q1","St. Barthélemy",2025,2863,0,0,576,0,0,FALSE,NA,NA,FALSE
"2025 Q1","St. Helena",2025,13600,13600,13600,504,504,504,FALSE,NA,NA,FALSE
"2025 Q1","St. Lucia",2025,538912,78349,82991,80117,44781,45285,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q1","St. Vincent & Grenadines",2025,56903,56903,56903,27502,27502,27502,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q1","Sudan",2025,1029041,0,0,611575,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Suriname",2025,289388,270171,289388,515377,510337,515377,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q1","Switzerland",2025,132644476,123302883,126655066,31290921,29132934,29443322,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
"2025 Q1","Syria",2025,1044430,862840,862840,353677,302899,302899,FALSE,NA,"Enhanced",TRUE
"2025 Q1","São Tomé & Príncipe",2025,6791,0,0,450,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Taiwan",2025,9250770,0,0,3066549,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Tanzania",2025,4167489,1088433,1325704,1664397,421976,425466,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Thailand",2025,287692100,0,0,100125145,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Togo",2025,428725,27102,47836,221098,31388,37413,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Tonga",2025,8351,0,0,607,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Trinidad & Tobago",2025,583762,74984,128544,255136,61471,127202,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q1","Tunisia",2025,7311301,3687443,6552060,2560110,1526395,2217828,TRUE,"UK-Tunisia Association Agreement",NA,FALSE
"2025 Q1","Turkey",2025,222723297,178763166,193274615,141230334,68221853,72831199,TRUE,"UK-Turkey Trade Agreement",NA,FALSE
"2025 Q1","U.S. Virgin Islands",2025,13893,0,0,9172,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Uganda",2025,7023096,2149452,3145103,2509326,1404776,1543891,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Ukraine",2025,124650933,39350092,62486158,253811292,24082932,48744301,TRUE,"UK-Ukraine Political, Free Trade and Strategic Partnership Agreement; UK-Ukraine Digital Trade Agreement",NA,FALSE
"2025 Q1","United Arab Emirates",2025,10003519,0,0,4352154,0,0,FALSE,NA,NA,FALSE
"2025 Q1","United Kingdom",2025,48547228,0,0,8373185,0,0,FALSE,NA,NA,FALSE
"2025 Q1","United States",2025,468659797,0,0,682469757,0,0,TRUE,"UK-US Economic Prosperity Deal (partial)",NA,FALSE
"2025 Q1","Unknown",2025,12597023,12031694,12303906,5430857,5290151,5387656,FALSE,NA,NA,FALSE
"2025 Q1","Uruguay",2025,44024385,0,0,78395783,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Uzbekistan",2025,947499,567197,701838,333686,187067,231402,FALSE,NA,"Enhanced",TRUE
"2025 Q1","Venezuela",2025,438100,0,0,105678,0,0,FALSE,NA,NA,FALSE
"2025 Q1","Vietnam",2025,167094026,94827733,105030364,40246875,23513321,26470639,TRUE,"UK-Vietnam Free Trade Agreement; CPTPP",NA,FALSE
"2025 Q1","Yemen",2025,112657,60153,70928,85337,42378,64523,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Zambia",2025,623945,264559,429138,179583,78400,121546,FALSE,NA,"Comprehensive",TRUE
"2025 Q1","Zimbabwe",2025,447191,108769,276578,274048,140367,208744,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Afghanistan",2025,841566,418894,623478,292995,159939,264194,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Albania",2025,1680214,1006612,1222381,1210806,678219,687645,TRUE,"UK-Albania Partnership, Trade and Cooperation Agreement",NA,FALSE
"2025 Q2","Algeria",2025,1700777,489566,910257,3270704,320355,467760,FALSE,NA,"Enhanced",TRUE
"2025 Q2","American Samoa",2025,1986,0,0,208,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Angola",2025,1101108,1096404,1101108,6800134,6800000,6800134,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Antigua & Barbuda",2025,16802,0,12655,2631,0,2006,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Argentina",2025,223980063,0,0,661675548,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Armenia",2025,55441,0,0,5064,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Australia",2025,156231687,90560256,95966309,131296769,48916333,51144022,TRUE,"UK-Australia Free Trade Agreement; CPTPP",NA,FALSE
"2025 Q2","Azerbaijan",2025,25814,0,0,5506,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Bahamas",2025,238775,223364,223364,30321,6321,6321,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Bahrain",2025,34138,0,0,2763,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Bangladesh",2025,19871780,17791248,17818346,6141908,5580364,5592582,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Barbados",2025,1896611,28002,541951,540696,8316,69209,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Belize",2025,21085593,21083783,21083783,40579045,40579042,40579042,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Benin",2025,1381429,276932,276932,394864,189511,189511,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Bermuda",2025,48197,0,0,5880,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Bolivia",2025,8101379,241816,313512,1072734,110000,135514,FALSE,NA,"Enhanced",TRUE
"2025 Q2","Bosnia & Herzegovina",2025,222834,0,0,125014,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Botswana",2025,260234,16720,260234,394704,27556,394704,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Brazil",2025,474190599,0,0,532892910,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Burkina Faso",2025,1896263,1678,43900,372386,1040,23206,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Burundi",2025,972950,0,0,187216,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Cambodia",2025,8409329,7865618,8076180,12990251,12725130,12925624,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Cameroon",2025,9540610,9507676,9507676,11913510,11863936,11863936,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
"2025 Q2","Canada",2025,184758011,35448106,41551045,607691658,33385405,35223834,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
"2025 Q2","Cayman Islands",2025,67215,0,0,23211,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Central African Republic",2025,93542,0,0,16345,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Chad",2025,642354,0,0,437000,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Chile",2025,125949127,106213523,112857506,79204967,66592934,69322750,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
"2025 Q2","China",2025,594761631,0,0,208678007,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Colombia",2025,127211801,98044498,99699204,129863944,123407310,124076711,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2025 Q2","Congo - Kinshasa",2025,900,0,0,3404,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Costa Rica",2025,70146034,59605736,63741823,98496464,91066229,95255680,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 Q2","Cuba",2025,3208626,0,0,366586,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Côte d’Ivoire",2025,142829197,45227055,45626274,39279936,15424977,15493810,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
"2025 Q2","Dominica",2025,121815,104361,104361,29427,15412,15412,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Dominican Republic",2025,24694214,17113021,17363589,26452325,21763969,21833212,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Ecuador",2025,73648758,69115728,71999911,28911421,28017775,28616395,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
"2025 Q2","Egypt",2025,116720854,100285652,105100460,140680740,93173015,97100391,TRUE,"UK-Egypt Association Agreement",NA,FALSE
"2025 Q2","El Salvador",2025,3055469,157485,162684,4806257,320556,321689,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 Q2","Eritrea",2025,13280,0,0,16282,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Eswatini",2025,20457604,20376265,20377538,38898652,38805295,38805535,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Ethiopia",2025,16201142,4048594,5767986,3838799,1204169,1450004,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","European Union",2025,11052390663,9516555902,9695171935,5433656393,4029088584,4078803679,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
"2025 Q2","Falkland Islands",2025,1295477,1217043,1277513,406158,373107,396250,FALSE,NA,NA,FALSE
"2025 Q2","Faroe Islands",2025,55290875,49952645,52748626,13800863,10671142,12296852,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
"2025 Q2","Fiji",2025,1115414,14421,18112,1301944,2666,2838,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2025 Q2","French Polynesia",2025,15384,0,0,405,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Gambia",2025,952730,535459,535459,1383055,188073,188073,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Georgia",2025,557893,272667,326766,414490,112792,142896,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
"2025 Q2","Ghana",2025,71685620,40741214,41831939,24278357,17160675,17233926,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
"2025 Q2","Greenland",2025,17165567,0,0,2537181,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Grenada",2025,34972,0,0,3510,0,0,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Guatemala",2025,24915199,9276442,10475757,35956678,10417863,10554119,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 Q2","Guinea-Bissau",2025,3425,0,0,408,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Guyana",2025,1879993,1479947,1581453,4319505,4114858,4206238,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Honduras",2025,50359862,26198641,26629036,28781620,17853864,18162958,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 Q2","Hong Kong SAR China",2025,6845737,0,0,3002211,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Iceland",2025,115046386,93866212,94242175,23528164,13056676,13128700,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2025 Q2","India",2025,233316753,87536459,97742434,149484552,41418718,43342779,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
"2025 Q2","Indonesia",2025,88304413,13352898,17015902,118916160,4110654,4894235,FALSE,NA,"Standard",TRUE
"2025 Q2","Iran",2025,3741692,0,0,1627524,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Iraq",2025,394612,0,0,597622,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Israel",2025,31640461,25678763,26414500,23689367,22144953,22313477,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
"2025 Q2","Jamaica",2025,13759198,6486838,10335428,5932925,4142130,5117623,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Japan",2025,36382789,24769300,28787404,5462451,4404889,5157246,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
"2025 Q2","Jordan",2025,1952130,1871982,1884286,811013,736155,737242,TRUE,"UK-Jordan Association Agreement",NA,FALSE
"2025 Q2","Kazakhstan",2025,3151794,0,0,5590047,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Kenya",2025,102770162,61874772,64641626,33128543,14993586,15749024,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
"2025 Q2","Kosovo",2025,682181,484212,597500,560018,471921,507638,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
"2025 Q2","Kuwait",2025,197165,0,0,218700,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Kyrgyzstan",2025,46461,19229,19229,90585,47295,47295,FALSE,NA,"Enhanced",TRUE
"2025 Q2","Laos",2025,139056,73656,73656,98728,72000,72000,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Lebanon",2025,4062992,2478184,2495827,1422141,988448,1007572,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
"2025 Q2","Lesotho",2025,32440,9624,9624,24905,22100,22100,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2025 Q2","Libya",2025,6298,0,0,26805,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Liechtenstein",2025,1627510,0,0,608528,0,0,TRUE,"UK-Iceland-Liechtenstein-Norway FTA; UK-Switzerland-Liechtenstein Trade Agreement",NA,FALSE
"2025 Q2","Macao SAR China",2025,1089,0,0,75,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Madagascar",2025,2242720,945202,1216664,410676,169404,205484,TRUE,"ESA-UK Economic Partnership Agreement","Comprehensive",TRUE
"2025 Q2","Malawi",2025,5889652,0,0,3721133,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Malaysia",2025,57372443,37800616,49291645,41856252,31065599,38055706,TRUE,"CPTPP",NA,FALSE
"2025 Q2","Maldives",2025,5276291,0,0,1117803,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Mali",2025,1151839,21971,27708,2238082,18800,22205,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Marshall Islands",2025,14983,0,0,621,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Mauritania",2025,512049,168516,430463,774966,436257,751832,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Mauritius",2025,25480034,23115021,23122147,10894036,10851779,10852150,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Mexico",2025,72737508,18626753,20380641,36585358,5869110,6225009,TRUE,"UK-Mexico Trade Continuity Agreement; CPTPP",NA,FALSE
"2025 Q2","Micronesia (Federated States of)",2025,10712,10712,10712,243,243,243,FALSE,NA,NA,FALSE
"2025 Q2","Moldova",2025,3904517,3659529,3741297,6944983,6734851,6756310,TRUE,"UK-Moldova Strategic Partnership, Trade and Cooperation Agreement",NA,FALSE
"2025 Q2","Mongolia",2025,94136,0,94136,3268,0,3268,FALSE,NA,"Enhanced",TRUE
"2025 Q2","Montenegro",2025,385245,0,0,19564,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Morocco",2025,220716728,203862044,214942094,100529891,89842309,96134401,TRUE,"UK-Morocco Association Agreement",NA,FALSE
"2025 Q2","Mozambique",2025,2544312,1324663,2220214,1405926,574307,1151763,TRUE,"SACUM-UK Economic Partnership Agreement","Comprehensive",TRUE
"2025 Q2","Myanmar (Burma)",2025,13830996,11739388,12068114,19227460,17137392,17328761,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Nauru",2025,1009,0,0,100,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Nepal",2025,490576,410479,410479,344386,290216,290216,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","New Caledonia",2025,22850,0,0,873,0,0,FALSE,NA,NA,FALSE
"2025 Q2","New Zealand",2025,204485844,119962277,126283392,59583893,38101963,39326113,TRUE,"UK-New Zealand Free Trade Agreement; CPTPP",NA,FALSE
"2025 Q2","Nicaragua",2025,28580857,15918787,16142544,35211105,23465997,23498338,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 Q2","Niger",2025,111795,4336,110504,66803,3120,66663,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Nigeria",2025,14516516,3137247,3218406,9544531,4685020,4813099,FALSE,NA,"Enhanced",TRUE
"2025 Q2","North Macedonia",2025,2842120,2462363,2599086,1005921,950134,972385,TRUE,"UK-North Macedonia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2025 Q2","Norway",2025,216202905,76031293,77322833,44003014,13295369,13577562,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
"2025 Q2","Oman",2025,505250,0,0,360939,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Pakistan",2025,39575094,12826383,13607878,35201551,12142866,12523647,FALSE,NA,"Enhanced",TRUE
"2025 Q2","Palestine",2025,632032,553297,553297,93017,87121,87121,TRUE,"UK-Palestinian Authority Political, Trade and Partnership Agreement",NA,FALSE
"2025 Q2","Panama",2025,11168162,10385878,11027031,18228166,17441320,18221936,TRUE,"UK-Central America Association Agreement",NA,FALSE
"2025 Q2","Papua New Guinea",2025,49096429,44370032,48746617,50463745,46192331,50191875,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
"2025 Q2","Paraguay",2025,19941148,0,0,38801760,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Peru",2025,107857901,87278393,96357109,50672293,42213663,45499410,TRUE,"UK-Andean Countries Trade Agreement; CPTPP",NA,FALSE
"2025 Q2","Philippines",2025,26631448,21181644,22400125,16868231,14606091,15327697,FALSE,NA,"Enhanced",TRUE
"2025 Q2","Qatar",2025,583003,0,0,342068,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Russia",2025,10227815,0,0,1504479,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Rwanda",2025,8357178,2568224,2588654,2897025,863830,867431,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","San Marino",2025,158914,145764,158914,3909,3864,3909,FALSE,NA,NA,FALSE
"2025 Q2","Saudi Arabia",2025,1245636,0,0,1363101,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Senegal",2025,18772070,16824809,18305072,17590453,16557055,17141421,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Serbia",2025,21571517,16933209,19078107,9344374,6921791,7475114,TRUE,"UK-Serbia Partnership, Trade and Cooperation Agreement",NA,FALSE
"2025 Q2","Seychelles",2025,11571458,11526315,11561917,2296721,2289455,2294957,TRUE,"ESA-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Sierra Leone",2025,78867,3230,35346,59341,17500,30120,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Singapore",2025,8183044,6973850,7346692,3203223,3022357,3121623,TRUE,"UK-Singapore Free Trade Agreement; UK-Singapore Digital Economy Agreement; CPTPP",NA,FALSE
"2025 Q2","Solomon Islands",2025,62219,7885,16398,7527,583,1016,TRUE,"UK-Pacific Economic Partnership Agreement","Comprehensive",TRUE
"2025 Q2","Somalia",2025,159454,0,0,51485,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","South Africa",2025,238649861,164254958,176602683,183294127,115469670,122083267,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","South Korea",2025,27935438,22173724,26091033,6545316,4939286,6140529,TRUE,"UK-South Korea Trade Agreement (updated Dec 2025)",NA,FALSE
"2025 Q2","South Sudan",2025,6747,0,0,2025,0,0,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Sri Lanka",2025,23891419,16239152,16962987,9324942,6614919,6843766,FALSE,NA,"Enhanced",TRUE
"2025 Q2","St. Barthélemy",2025,396556,0,0,55882,0,0,FALSE,NA,NA,FALSE
"2025 Q2","St. Helena",2025,6386,6386,6386,136,136,136,FALSE,NA,NA,FALSE
"2025 Q2","St. Lucia",2025,376260,108381,108381,93883,57013,57013,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","St. Vincent & Grenadines",2025,42889,38179,38179,31639,31040,31040,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Sudan",2025,2949360,0,57836,1173898,0,15319,FALSE,NA,"Comprehensive",TRUE
"2025 Q2","Suriname",2025,599005,555906,569456,1463098,1460630,1462985,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
"2025 Q2","Switzerland",2025,148297944,137943604,142532788,32671438,30434548,30839154,TRUE,"UK-Switzerland Trade Agreement",NA,FALSE
"2025 Q2","Syria",2025,703930,530300,530300,284176,246709,246709,FALSE,NA,"Enhanced",TRUE
"2025 Q2","São Tomé & Príncipe",2025,3797,0,0,869,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Taiwan",2025,9065473,0,0,3474999,0,0,FALSE,NA,NA,FALSE
"2025 Q2","Tajikistan",2025,4574,0,4574,748,0,748,FALSE,NA,"Enhanced",TRUE
