"Month","country_name","Year","Total_imp","Pref_Trade","Eligible_Trade","Total_volume","Pref_Volume","Eligible_Volume","uk_trade_agreement","uk_agreement_name","uk_dcts_tier","uk_dcts"
11,"Bangladesh",2022,5362692,5227720,5241450,1884679,1824124,1825364,FALSE,NA,"Comprehensive",TRUE
11,"Bangladesh",2023,4866714,4727853,4758428,1463420,1403407,1428633,FALSE,NA,"Comprehensive",TRUE
11,"Bangladesh",2024,5758528,5585163,5605131,1833560,1741832,1765832,FALSE,NA,"Comprehensive",TRUE
11,"Bangladesh",2025,5303865,5072548,5103433,2347343,2280600,2295679,FALSE,NA,"Comprehensive",TRUE
11,"Barbados",2022,547840,367161,387711,233310,203366,205364,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Barbados",2023,877218,341872,496451,221277,144324,170315,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Barbados",2024,633447,21034,313897,79537,4522,48285,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Barbados",2025,850659,1000,244150,189864,410,28683,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Belarus",2024,7404,0,0,160,0,0,FALSE,NA,NA,FALSE
11,"Belarus",2025,3753,0,0,1059,0,0,FALSE,NA,NA,FALSE
11,"Belize",2022,4164124,4157044,4164124,5829998,5829620,5829998,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Belize",2023,3046113,3038176,3039818,4429460,4428956,4429124,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Belize",2024,2626887,2495492,2495492,3934615,3930787,3930787,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Belize",2025,3292106,3278005,3278005,5300709,5299609,5299609,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Benin",2023,69951,0,0,15876,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Benin",2024,309614,95021,95021,144815,111259,111259,FALSE,NA,"Comprehensive",TRUE
11,"Benin",2025,547505,508845,508845,132317,124274,124274,FALSE,NA,"Comprehensive",TRUE
11,"Bermuda",2023,13643,0,0,5760,0,0,FALSE,NA,NA,FALSE
11,"Bolivia",2022,1014359,0,0,143253,0,0,FALSE,NA,"Enhanced",TRUE
11,"Bolivia",2023,2409755,104628,227560,652688,43080,64630,FALSE,NA,"Enhanced",TRUE
11,"Bolivia",2024,2245737,174680,188731,586745,211760,217479,FALSE,NA,"Enhanced",TRUE
11,"Bolivia",2025,4310609,147374,182032,733730,60000,67992,FALSE,NA,"Enhanced",TRUE
11,"Bosnia & Herzegovina",2022,205456,0,0,156474,0,0,FALSE,NA,NA,FALSE
11,"Bosnia & Herzegovina",2023,125781,0,0,54051,0,0,FALSE,NA,NA,FALSE
11,"Bosnia & Herzegovina",2024,102941,0,0,13117,0,0,FALSE,NA,NA,FALSE
11,"Bosnia & Herzegovina",2025,144641,0,0,49252,0,0,FALSE,NA,NA,FALSE
11,"Botswana",2024,287758,287758,287758,95860,95860,95860,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
11,"Brazil",2022,105623371,0,0,69507979,0,0,FALSE,NA,NA,FALSE
11,"Brazil",2023,140912565,0,0,127760736,0,0,FALSE,NA,NA,FALSE
11,"Brazil",2024,140364492,0,0,133162201,0,0,FALSE,NA,NA,FALSE
11,"Brazil",2025,135485280,0,0,110074653,0,0,FALSE,NA,NA,FALSE
11,"British Virgin Islands",2022,125907,0,0,18860,0,0,FALSE,NA,NA,FALSE
11,"Brunei",2022,1753,0,0,5,0,0,FALSE,NA,NA,FALSE
11,"Burkina Faso",2022,445576,36277,43260,57172,3040,4290,FALSE,NA,"Comprehensive",TRUE
11,"Burkina Faso",2023,564866,3123,32042,80880,951,4546,FALSE,NA,"Comprehensive",TRUE
11,"Burkina Faso",2024,665671,0,0,88924,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Burkina Faso",2025,911671,19903,96729,121504,10000,18667,FALSE,NA,"Comprehensive",TRUE
11,"Burundi",2024,1261,0,0,231,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Cambodia",2022,1612673,1594839,1612673,2046279,2024234,2046279,FALSE,NA,"Comprehensive",TRUE
11,"Cambodia",2023,1209808,1116803,1205557,1773349,1714411,1772795,FALSE,NA,"Comprehensive",TRUE
11,"Cambodia",2024,1315745,1272820,1314658,1758939,1724468,1758915,FALSE,NA,"Comprehensive",TRUE
11,"Cambodia",2025,2208686,2164498,2192563,3839912,3828856,3839375,FALSE,NA,"Comprehensive",TRUE
11,"Cameroon",2022,2966479,2945241,2945241,3620530,3590610,3590610,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
11,"Cameroon",2023,2479216,2342742,2434584,3461899,3419742,3445000,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
11,"Cameroon",2024,1450467,1167989,1444062,2780085,2750608,2773888,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
11,"Cameroon",2025,1819926,1719179,1719179,2272537,2250782,2250782,TRUE,"UK-Cameroon Economic Partnership Agreement",NA,FALSE
11,"Canada",2022,51065553,18485417,21682786,63247004,4346182,4822059,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
11,"Canada",2023,38080920,15854876,18056579,40572603,2814345,3169915,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
11,"Canada",2024,50768068,11580388,13362423,116193039,2939527,3565905,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
11,"Canada",2025,42230908,16434250,17970217,83051445,3686676,3975747,TRUE,"UK-Canada Trade Continuity Agreement; CPTPP",NA,FALSE
11,"Cape Verde",2024,49741,0,0,15323,0,0,FALSE,NA,"Enhanced",TRUE
11,"Cayman Islands",2023,87023,0,0,43099,0,0,FALSE,NA,NA,FALSE
11,"Cayman Islands",2024,58913,0,0,24000,0,0,FALSE,NA,NA,FALSE
11,"Central African Republic",2025,7166,0,7166,21,0,21,FALSE,NA,"Comprehensive",TRUE
11,"Chad",2023,184231,0,0,132000,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Chad",2025,226403,0,0,160000,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Chile",2022,27608834,22981693,27189699,13371739,12184000,13242711,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
11,"Chile",2023,34259399,26205504,28789664,15897246,13990917,14746931,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
11,"Chile",2024,39096653,36059266,38805497,19986198,18675118,19833315,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
11,"Chile",2025,36251590,32588289,35034265,18031927,15979090,17099674,TRUE,"UK-Chile Association Agreement; CPTPP",NA,FALSE
11,"China",2022,219805019,0,0,40719532,0,0,FALSE,NA,NA,FALSE
11,"China",2023,161276374,0,0,51988537,0,0,FALSE,NA,NA,FALSE
11,"China",2024,190571825,0,0,68459483,0,0,FALSE,NA,NA,FALSE
11,"China",2025,186230180,0,0,64852836,0,0,FALSE,NA,NA,FALSE
11,"Cocos (Keeling) Islands",2023,38837,0,0,11664,0,0,FALSE,NA,NA,FALSE
11,"Colombia",2022,27948294,20415838,21716257,20934140,19608335,19832246,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
11,"Colombia",2023,38742563,31812432,33819098,37192458,35383217,35917199,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
11,"Colombia",2024,30884411,24489365,25780078,25652124,23900112,24435248,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
11,"Colombia",2025,29239000,16727114,17497403,14953933,12740074,13062271,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
11,"Comoros",2025,10212,0,10212,1000,0,1000,FALSE,NA,"Comprehensive",TRUE
11,"Congo - Brazzaville",2022,40562,0,0,7500,0,0,FALSE,NA,"Enhanced",TRUE
11,"Congo - Kinshasa",2022,168379,0,0,32040,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Congo - Kinshasa",2023,1514,1514,1514,947,947,947,FALSE,NA,"Comprehensive",TRUE
11,"Congo - Kinshasa",2024,62767,0,0,18900,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Congo - Kinshasa",2025,11647,0,5649,1769,0,36,FALSE,NA,"Comprehensive",TRUE
11,"Costa Rica",2022,16767506,15443304,16448934,25684671,24485437,25527845,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Costa Rica",2023,16989491,15460555,16625940,25622403,24137020,25403668,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Costa Rica",2024,20997043,15692896,17262846,39017391,21623748,23119658,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Costa Rica",2025,16224782,13851131,14487593,23438272,21466744,22015661,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Cuba",2022,856686,0,0,174567,0,0,FALSE,NA,NA,FALSE
11,"Cuba",2023,1672052,0,0,75352,0,0,FALSE,NA,NA,FALSE
11,"Cuba",2024,1051095,0,0,185149,0,0,FALSE,NA,NA,FALSE
11,"Cuba",2025,1360692,0,0,132182,0,0,FALSE,NA,NA,FALSE
11,"Côte d’Ivoire",2022,12738296,10881575,10887814,13231476,12265587,12273316,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
11,"Côte d’Ivoire",2023,11932110,11322801,11334917,5560232,5240761,5242592,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
11,"Côte d’Ivoire",2024,33277623,32160333,32852192,7073933,6508850,6631466,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
11,"Côte d’Ivoire",2025,15850236,13760009,13761017,6170699,5647120,5647170,TRUE,"UK-Cote d'Ivoire Stepping Stone EPA",NA,FALSE
11,"Djibouti",2022,328214,0,0,144750,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Djibouti",2023,135561,0,0,38400,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Djibouti",2025,3867,0,0,171,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Dominica",2023,13476,11982,11982,7409,6636,6636,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Dominica",2024,16584,15649,16584,8854,8852,8854,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Dominica",2025,41840,41840,41840,308,308,308,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Dominican Republic",2022,6945698,5121591,6031492,6963552,5740012,6381286,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Dominican Republic",2023,5778214,4497330,5131031,5595844,5171378,5350073,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Dominican Republic",2024,6025649,4760738,4941697,6147475,5602848,5694118,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Dominican Republic",2025,7291128,6004599,6306459,7875267,7337298,7445201,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Ecuador",2022,18771620,14975280,18614930,8512556,7515351,8476078,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
11,"Ecuador",2023,23504806,21894245,23303204,11507193,11202457,11454665,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
11,"Ecuador",2024,20593907,18353574,20181147,9549821,9105042,9468206,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
11,"Ecuador",2025,23175764,20990373,22364186,8568460,8137893,8432239,TRUE,"UK-Andean Countries Trade Agreement",NA,FALSE
11,"Egypt",2022,18569500,15555199,16137499,14545128,13676625,13851941,TRUE,"UK-Egypt Association Agreement",NA,FALSE
11,"Egypt",2023,23828722,20037294,20728766,16844433,15478700,15761471,TRUE,"UK-Egypt Association Agreement",NA,FALSE
11,"Egypt",2024,20391165,16389974,17093096,16259256,15030391,15344522,TRUE,"UK-Egypt Association Agreement",NA,FALSE
11,"Egypt",2025,33975665,25672987,27015136,26961781,18311721,19266974,TRUE,"UK-Egypt Association Agreement",NA,FALSE
11,"El Salvador",2022,154988,9369,11498,29868,4040,4245,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"El Salvador",2023,199003,0,2940,30109,0,293,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"El Salvador",2024,1650888,2343,5279,6356718,206,540,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"El Salvador",2025,1020614,0,0,3678519,0,0,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Eritrea",2022,14972,0,0,16530,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Eritrea",2025,9869,0,0,17211,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Eswatini",2022,680195,680195,680195,655165,655165,655165,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
11,"Eswatini",2023,374907,337802,374907,358085,345549,358085,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
11,"Eswatini",2024,146095,124812,127154,158286,138350,139186,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
11,"Eswatini",2025,396679,360256,360256,506155,474553,474553,TRUE,"SACUM-UK Economic Partnership Agreement",NA,FALSE
11,"Ethiopia",2022,4086628,2186859,2505945,1332150,481057,542910,FALSE,NA,"Comprehensive",TRUE
11,"Ethiopia",2023,2925831,1542360,1797562,929398,390017,434917,FALSE,NA,"Comprehensive",TRUE
11,"Ethiopia",2024,2896266,1023840,1784638,728053,283211,408794,FALSE,NA,"Comprehensive",TRUE
11,"Ethiopia",2025,4570256,731348,763686,1020485,233363,242746,FALSE,NA,"Comprehensive",TRUE
11,"European Union",2022,3509655961,3061834293,3130482324,1793937992,1393238009,1420795402,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
11,"European Union",2023,3714352206,3218350681,3280953103,1845843211,1382818594,1398814191,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
11,"European Union",2024,3788531012,3293402433,3356326431,1984966019,1479497438,1494458873,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
11,"European Union",2025,3909330281,3385464500,3442081321,1868393085,1354344081,1365303042,TRUE,"UK-EU Trade and Cooperation Agreement",NA,FALSE
11,"Falkland Islands",2022,8198,0,8198,1263,0,1263,FALSE,NA,NA,FALSE
11,"Falkland Islands",2023,146815,124823,146815,53068,47914,53068,FALSE,NA,NA,FALSE
11,"Falkland Islands",2024,80430,66612,80430,25358,23243,25358,FALSE,NA,NA,FALSE
11,"Falkland Islands",2025,17735,0,17735,4006,0,4006,FALSE,NA,NA,FALSE
11,"Faroe Islands",2022,28599707,18312417,26422763,7825447,2487786,6625786,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
11,"Faroe Islands",2023,29599566,14428402,26933519,10604708,2280019,8904143,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
11,"Faroe Islands",2024,14254930,6700490,14254930,5466294,985794,5466294,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
11,"Faroe Islands",2025,15265829,9300404,9314131,4936723,1512244,1514723,TRUE,"UK-Faroe Islands Free Trade Agreement",NA,FALSE
11,"Fiji",2022,190276,10028,10028,510862,3613,3613,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
11,"Fiji",2023,23148440,23069428,23073619,34876808,34820131,34820867,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
11,"Fiji",2024,298764,0,1969,320385,0,2,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
11,"Fiji",2025,1155656,25842,25842,4781650,3972,3972,TRUE,"UK-Pacific Economic Partnership Agreement",NA,FALSE
11,"French Polynesia",2022,15988,0,0,1085,0,0,FALSE,NA,NA,FALSE
11,"French Polynesia",2023,7521,0,0,16,0,0,FALSE,NA,NA,FALSE
11,"French Polynesia",2024,5861,0,0,246,0,0,FALSE,NA,NA,FALSE
11,"French Polynesia",2025,7276,0,0,215,0,0,FALSE,NA,NA,FALSE
11,"Gambia",2022,1004,1004,1004,384,384,384,FALSE,NA,"Comprehensive",TRUE
11,"Gambia",2023,105889,105889,105889,22666,22666,22666,FALSE,NA,"Comprehensive",TRUE
11,"Gambia",2024,115724,75087,84398,14156,12960,13656,FALSE,NA,"Comprehensive",TRUE
11,"Georgia",2022,93588,4076,85493,47256,581,45316,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
11,"Georgia",2023,297831,132005,171939,160435,42604,45344,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
11,"Georgia",2024,121185,97384,107850,46769,36430,36819,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
11,"Georgia",2025,164467,39324,53101,176702,22911,26843,TRUE,"UK-Georgia Strategic Partnership and Cooperation Agreement",NA,FALSE
11,"Ghana",2022,10042575,9077988,9085965,10971700,10416581,10419030,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
11,"Ghana",2023,8824366,7100627,7210758,5133954,4499352,4535236,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
11,"Ghana",2024,12605008,10743993,10914812,6230422,5659676,5734527,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
11,"Ghana",2025,19963524,17881574,18007886,7951510,6731806,6789368,TRUE,"UK-Ghana Interim Trade Partnership Agreement",NA,FALSE
11,"Greenland",2022,4543045,0,0,579572,0,0,FALSE,NA,NA,FALSE
11,"Greenland",2023,573294,0,0,77662,0,0,FALSE,NA,NA,FALSE
11,"Greenland",2024,2778767,0,0,372692,0,0,FALSE,NA,NA,FALSE
11,"Greenland",2025,988288,0,0,106599,0,0,FALSE,NA,NA,FALSE
11,"Grenada",2022,13414,9300,9300,4707,1759,1759,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Grenada",2023,8204,8204,8204,1000,1000,1000,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Grenada",2024,53346,0,0,4544,0,0,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Grenada",2025,2490,0,0,111,0,0,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Guatemala",2022,7424775,4220996,4259753,4229067,3884844,3894567,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Guatemala",2023,6231744,5535163,5684003,5894796,5749741,5821897,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Guatemala",2024,6823623,3838215,4426140,3960628,3718008,3735178,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Guatemala",2025,7009015,4655219,6002740,6065798,5607620,5695625,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Guinea",2022,25551,25551,25551,20350,20350,20350,FALSE,NA,"Comprehensive",TRUE
11,"Guinea",2023,872319,872319,872319,4910941,4910941,4910941,FALSE,NA,"Comprehensive",TRUE
11,"Guyana",2022,313488,95127,98112,110142,35538,40539,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Guyana",2023,1051885,815563,815563,964970,922968,922968,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Guyana",2024,730934,502328,603176,893070,809733,877635,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Guyana",2025,457830,421799,441735,1010908,1008046,1009623,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Haiti",2023,6882,0,2166,189,0,50,FALSE,NA,"Comprehensive",TRUE
11,"Haiti",2024,30945,0,0,1700,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Honduras",2022,5497837,4946168,5078015,1027575,925301,950949,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Honduras",2023,6729184,6359363,6433617,1179022,1055531,1110257,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Honduras",2024,6615127,6506746,6516421,1975595,1947549,1953768,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Honduras",2025,11141292,10083952,10140017,3482688,2214224,2229733,TRUE,"UK-Central America Association Agreement",NA,FALSE
11,"Hong Kong SAR China",2022,3439630,0,0,1512021,0,0,FALSE,NA,NA,FALSE
11,"Hong Kong SAR China",2023,3565323,0,0,701729,0,0,FALSE,NA,NA,FALSE
11,"Hong Kong SAR China",2024,2287751,0,0,1106199,0,0,FALSE,NA,NA,FALSE
11,"Hong Kong SAR China",2025,1245711,0,0,563346,0,0,FALSE,NA,NA,FALSE
11,"Iceland",2022,36199913,31288029,31384952,9145279,4588888,4605004,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
11,"Iceland",2023,36642707,19844582,19952090,8861024,3790244,3797307,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
11,"Iceland",2024,36196228,24260581,24301575,11504488,3983272,3986466,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
11,"Iceland",2025,47286800,40126539,40221984,8103334,4735848,4749578,TRUE,"UK-Iceland-Liechtenstein-Norway FTA",NA,FALSE
11,"India",2022,68657826,21391078,23418609,52033501,8748404,9470892,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
11,"India",2023,81999356,22276223,24208103,69356275,9065707,9779103,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
11,"India",2024,95583873,21875255,25458025,64310626,8929866,9968464,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
11,"India",2025,82387971,24631198,26870826,58481483,11482072,11871216,TRUE,"UK-India Comprehensive Economic and Trade Agreement (CETA)","Standard",TRUE
11,"Indonesia",2022,44134385,5511605,7322194,73273946,1886289,2198007,FALSE,NA,"Standard",TRUE
11,"Indonesia",2023,27006181,4252911,5829165,46878574,1871756,2309722,FALSE,NA,"Standard",TRUE
11,"Indonesia",2024,30955419,5436802,10371533,57684711,1710450,2499411,FALSE,NA,"Standard",TRUE
11,"Indonesia",2025,18678889,5444456,6248527,37049866,1971642,2052010,FALSE,NA,"Standard",TRUE
11,"Iran",2022,518491,0,0,238491,0,0,FALSE,NA,NA,FALSE
11,"Iran",2023,908249,0,0,541087,0,0,FALSE,NA,NA,FALSE
11,"Iran",2024,1677329,0,0,616772,0,0,FALSE,NA,NA,FALSE
11,"Iran",2025,1051841,0,0,337816,0,0,FALSE,NA,NA,FALSE
11,"Iraq",2022,32085,0,0,24078,0,0,FALSE,NA,NA,FALSE
11,"Iraq",2023,106958,0,0,117325,0,0,FALSE,NA,NA,FALSE
11,"Iraq",2024,93200,0,0,117497,0,0,FALSE,NA,NA,FALSE
11,"Iraq",2025,162808,0,0,189330,0,0,FALSE,NA,NA,FALSE
11,"Israel",2022,8401282,6617532,7167449,3391948,2669405,2849947,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
11,"Israel",2023,12452204,10323608,10905641,4327807,3457461,3623751,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
11,"Israel",2024,9963208,8383980,8892149,3487953,2951891,3106642,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
11,"Israel",2025,12198697,9692210,10356994,4237581,3168740,3444913,TRUE,"UK-Israel Trade and Partnership Agreement",NA,FALSE
11,"Jamaica",2022,4540100,1832953,3594990,1638510,1137329,1520156,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Jamaica",2023,6498477,2304121,4478585,2247752,1456878,1896594,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Jamaica",2024,4437805,1124761,3676217,1639812,824786,1382569,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Jamaica",2025,4766812,1442368,3512720,1883907,941210,1380897,TRUE,"CARIFORUM-UK Economic Partnership Agreement",NA,FALSE
11,"Japan",2022,7569735,4015331,5829574,1388281,920447,1220769,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
11,"Japan",2023,6942902,4029132,5334525,1684465,1119657,1489320,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
11,"Japan",2024,9350851,5249819,6563800,1634855,1133931,1428772,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
11,"Japan",2025,8157939,4617191,5586221,1520119,1168940,1386430,TRUE,"UK-Japan Comprehensive Economic Partnership Agreement; CPTPP",NA,FALSE
11,"Jordan",2022,2292200,2273917,2273917,353607,338512,338512,TRUE,"UK-Jordan Association Agreement",NA,FALSE
11,"Jordan",2023,2883105,2779242,2864696,495296,461948,464222,TRUE,"UK-Jordan Association Agreement",NA,FALSE
11,"Jordan",2024,4182058,4121826,4132568,782812,762274,763955,TRUE,"UK-Jordan Association Agreement",NA,FALSE
11,"Jordan",2025,3552751,3407724,3465718,841835,775723,795127,TRUE,"UK-Jordan Association Agreement",NA,FALSE
11,"Kazakhstan",2022,605085,0,0,557346,0,0,FALSE,NA,NA,FALSE
11,"Kazakhstan",2023,809958,0,0,992769,0,0,FALSE,NA,NA,FALSE
11,"Kazakhstan",2024,594984,0,0,740379,0,0,FALSE,NA,NA,FALSE
11,"Kazakhstan",2025,513968,0,0,623735,0,0,FALSE,NA,NA,FALSE
11,"Kenya",2022,27325046,18330076,19957902,7891205,4235815,4544217,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
11,"Kenya",2023,30376674,19432095,20979378,8969254,4656048,4913302,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
11,"Kenya",2024,32896383,21206452,22477500,10710961,5208761,5453604,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
11,"Kenya",2025,32253189,21982511,22109657,9193310,4945610,4957291,TRUE,"UK-Kenya Economic Partnership Agreement",NA,FALSE
11,"Kosovo",2022,334478,200664,250862,207741,124694,134800,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
11,"Kosovo",2023,157275,125473,145269,156233,128676,132739,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
11,"Kosovo",2024,263387,122737,175707,128044,101844,113052,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
11,"Kosovo",2025,235930,181998,217801,213824,185418,193678,TRUE,"UK-Kosovo Partnership, Trade and Cooperation Agreement",NA,FALSE
11,"Kuwait",2023,22152,0,0,91,0,0,FALSE,NA,NA,FALSE
11,"Kuwait",2024,1035,0,0,986,0,0,FALSE,NA,NA,FALSE
11,"Kuwait",2025,94354,0,0,91112,0,0,FALSE,NA,NA,FALSE
11,"Kyrgyzstan",2022,2888,0,0,1560,0,0,FALSE,NA,"Enhanced",TRUE
11,"Kyrgyzstan",2023,27511,0,0,33846,0,0,FALSE,NA,"Enhanced",TRUE
11,"Kyrgyzstan",2024,10066,5035,5035,26550,14880,14880,FALSE,NA,"Enhanced",TRUE
11,"Kyrgyzstan",2025,889,0,0,100,0,0,FALSE,NA,"Enhanced",TRUE
11,"Laos",2022,42675,42675,42675,48000,48000,48000,FALSE,NA,"Comprehensive",TRUE
11,"Laos",2023,62134,62134,62134,60000,60000,60000,FALSE,NA,"Comprehensive",TRUE
11,"Laos",2024,45935,0,0,5914,0,0,FALSE,NA,"Comprehensive",TRUE
11,"Laos",2025,46498,0,1030,7164,0,864,FALSE,NA,"Comprehensive",TRUE
11,"Lebanon",2022,882511,423401,444171,214563,88638,92230,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
11,"Lebanon",2023,2162870,1445105,1468584,829680,622179,632893,TRUE,"UK-Lebanon Association Agreement",NA,FALSE
